"","p1_depth","p2_depth","result","time","0","1","2","3","4","5","6","7","8","9"
203,2,5,"draw",0.08708159899999757,"         ","    x    ","  o x    ","  o x x  ","  o x x o","  o xxx o","  ooxxx o","x ooxxx o","xoooxxx o","xoooxxxxo"
204,2,5,"draw",0.08542843600000083,"         ","    x    ","    x   o","  x x   o","  x x o o","  x x oxo"," ox x oxo","xox x oxo","xox xooxo","xoxxxooxo"
205,2,5,"draw",0.08687089400000048,"         ","    x    ","    x o  ","  x x o  ","  x x o o","  x x oxo"," ox x oxo","xox x oxo","xox xooxo","xoxxxooxo"
206,2,5,"draw",0.08516262300000221,"         ","    x    ","o   x    ","o x x    ","o x x o  ","o xxx o  ","o xxxoo  ","o xxxoo x","o xxxooox","oxxxxooox"
207,2,5,"draw",0.08761069500000218,"         ","    x    ","o   x    ","o   x   x","o o x   x","oxo x   x","oxo x  ox","oxo x xox","oxoox xox","oxooxxxox"
208,2,5,"draw",0.08728240299999968,"         ","    x    ","    x o  ","  x x o  ","  x x o o","  x x oxo"," ox x oxo","xox x oxo","xox xooxo","xoxxxooxo"
209,2,5,"draw",0.08591961499999812,"         ","    x    ","o   x    ","o x x    ","o x x o  ","o xxx o  ","o xxxoo  ","o xxxoo x","ooxxxoo x","ooxxxooxx"
210,2,6,"draw",0.2177510120000008,"         ","    x    ","o   x    ","o   x x  ","o o x x  ","oxo x x  ","oxo x xo ","oxo x xox","oxo xoxox","oxoxxoxox"
211,2,6,"draw",0.22156232900000106,"         ","    x    ","    x   o","  x x   o","  x x o o","  x x oxo"," ox x oxo","xox x oxo","xoxox oxo","xoxoxxoxo"
212,2,6,"draw",0.21953865400000083,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o","x ooxxx o","xoooxxx o","xoooxxxxo"
213,2,6,"draw",0.2200066069999984,"         ","    x    ","    x   o","  x x   o","  x x o o","  x x oxo"," ox x oxo","xox x oxo","xox xooxo","xoxxxooxo"
214,2,6,"draw",0.2194781610000014,"         ","    x    ","    x o  ","    x o x","o   x o x","o  xx o x","o  xxoo x","o xxxoo x","ooxxxoo x","ooxxxooxx"
215,2,6,"draw",0.2182451539999981,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o","x ooxxx o","x ooxxxoo","xxooxxxoo"
216,2,6,"draw",0.22103734099999883,"         ","    x    ","  o x    ","x o x    ","x o x   o","x o xx  o","x ooxx  o","x ooxxx o","x ooxxxoo","xxooxxxoo"
217,2,6,"draw",0.23099643600000164,"         ","    x    ","  o x    ","  o x x  ","o o x x  ","oxo x x  ","oxo x xo ","oxo x xox","oxo xoxox","oxoxxoxox"
218,2,6,"draw",0.23363120000000137,"         ","    x    ","    x o  ","  x x o  ","  x x o o","  x x oxo"," ox x oxo","xox x oxo","xox xooxo","xoxxxooxo"
219,2,6,"draw",0.23404261099999957,"         ","    x    ","  o x    ","x o x    ","x o x   o","x o xx  o","x ooxx  o","x ooxxx o","xoooxxx o","xoooxxxxo"
220,2,6,"draw",0.21878152200000045,"         ","    x    ","    x o  ","    x o x","o   x o x","o  xx o x","o  xxoo x","o xxxoo x","o xxxooox","oxxxxooox"
221,2,6,"draw",0.2163088939999973,"         ","    x    ","  o x    ","x o x    ","x o x   o","x o xx  o","x ooxx  o","x ooxxx o","x ooxxxoo","xxooxxxoo"
222,2,6,"draw",0.221050678000001,"         ","    x    ","    x o  ","x   x o  ","x   x o o","x   x oxo","xo  x oxo","xox x oxo","xoxox oxo","xoxoxxoxo"
223,2,6,"draw",0.23716536599999927,"         ","    x    ","  o x    ","  o x x  ","  o x x o","  o xxx o","  ooxxx o","x ooxxx o","x ooxxxoo","xxooxxxoo"
224,2,6,"draw",0.21695813899999905,"         ","    x    ","o   x    ","o   x x  ","o o x x  ","oxo x x  ","oxo x xo ","oxo x xox","oxoox xox","oxooxxxox"
225,2,7,"draw",0.39494402300000075,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o","x ooxxx o","xoooxxx o","xoooxxxxo"
226,2,7,"draw",0.37351860900000133,"         ","    x    ","    x o  ","    x o x","o   x o x","o  xx o x","o  xxoo x","o xxxoo x","o xxxooox","oxxxxooox"
227,2,7,"draw",0.37802342200000183,"         ","    x    ","  o x    ","  o x   x","o o x   x","oxo x   x","oxo x  ox","oxo x xox","oxo xoxox","oxoxxoxox"
228,2,7,"draw",0.5049252909999993,"         ","    x    ","  o x    ","  o x   x","o o x   x","oxo x   x","oxo x  ox","oxo x xox","oxoox xox","oxooxxxox"
229,2,7,"draw",0.3829217749999998,"         ","    x    ","o   x    ","o   x x  ","o o x x  ","oxo x x  ","oxo x xo ","oxo x xox","oxo xoxox","oxoxxoxox"
230,2,7,"draw",0.37899387799999573,"         ","    x    ","  o x    ","  o x x  ","o o x x  ","oxo x x  ","oxo x xo ","oxo x xox","oxo xoxox","oxoxxoxox"
231,2,7,"draw",0.39175734799999873,"         ","    x    ","  o x    ","x o x    ","x o x   o","x o xx  o","x ooxx  o","x ooxxx o","x ooxxxoo","xxooxxxoo"
232,2,7,"draw",0.36577612500000356,"         ","    x    ","    x o  ","  x x o  ","  x x o o","  x x oxo"," ox x oxo","xox x oxo","xox xooxo","xoxxxooxo"
233,2,7,"draw",0.38149342500000216,"         ","    x    ","    x   o","x   x   o","x o x   o","x o xx  o","x ooxx  o","x ooxxx o","xoooxxx o","xoooxxxxo"
234,2,7,"draw",0.38568735900000206,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o","x ooxxx o","xoooxxx o","xoooxxxxo"
235,2,7,"draw",0.39128412800000234,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o","x ooxxx o","x ooxxxoo","xxooxxxoo"
236,2,7,"draw",0.37910575199999386,"         ","    x    ","  o x    ","  o x   x","o o x   x","oxo x   x","oxo x  ox","oxo x xox","oxoox xox","oxooxxxox"
237,2,7,"draw",0.36973082400000123,"         ","    x    ","    x o  ","    x o x","o   x o x","o  xx o x","o  xxoo x","o xxxoo x","ooxxxoo x","ooxxxooxx"
238,2,7,"draw",0.36935679900000196,"         ","    x    ","o   x    ","o   x x  ","o o x x  ","oxo x x  ","oxo x xo ","oxo x xox","oxo xoxox","oxoxxoxox"
239,2,7,"draw",0.37129822200000007,"         ","    x    ","    x o  ","  x x o  ","  x x o o","  x x oxo"," ox x oxo","xox x oxo","xoxox oxo","xoxoxxoxo"
240,2,8,"draw",0.45123158199999835,"         ","    x    ","    x o  ","    x o x","o   x o x","o  xx o x","o  xxoo x","o xxxoo x","o xxxooox","oxxxxooox"
241,2,8,"draw",0.45145809499999956,"         ","    x    ","    x   o","  x x   o","  x x o o","  x x oxo"," ox x oxo","xox x oxo","xox xooxo","xoxxxooxo"
242,2,8,"draw",0.4482629230000015,"         ","    x    ","    x o  ","  x x o  ","  x x o o","  x x oxo"," ox x oxo","xox x oxo","xoxox oxo","xoxoxxoxo"
243,2,8,"draw",0.44983782300000286,"         ","    x    ","o   x    ","o   x x  ","o o x x  ","oxo x x  ","oxo x xo ","oxo x xox","oxo xoxox","oxoxxoxox"
244,2,8,"draw",0.4477897740000003,"         ","    x    ","    x o  ","  x x o  ","o x x o  ","o xxx o  ","o xxxoo  ","o xxxoo x","ooxxxoo x","ooxxxooxx"
245,2,8,"draw",0.48238917200000486,"         ","    x    ","    x o  ","    x o x","o   x o x","o  xx o x","o  xxoo x","o xxxoo x","o xxxooox","oxxxxooox"
246,2,8,"draw",0.4458345489999971,"         ","    x    ","    x   o","x   x   o","x o x   o","x o xx  o","x ooxx  o","x ooxxx o","xoooxxx o","xoooxxxxo"
247,2,8,"draw",0.4461306669999985,"         ","    x    ","    x o  ","    x o x","o   x o x","o  xx o x","o  xxoo x","o xxxoo x","ooxxxoo x","ooxxxooxx"
248,2,8,"draw",0.4531759890000018,"         ","    x    ","    x   o","x   x   o","x   x o o","x   x oxo","xo  x oxo","xox x oxo","xoxox oxo","xoxoxxoxo"
249,2,8,"draw",0.45934618200000443,"         ","    x    ","  o x    ","  o x x  ","o o x x  ","oxo x x  ","oxo x xo ","oxo x xox","oxoox xox","oxooxxxox"
250,2,8,"draw",0.45297162600000007,"         ","    x    ","o   x    ","o   x x  ","o o x x  ","oxo x x  ","oxo x xo ","oxo x xox","oxoox xox","oxooxxxox"
251,2,8,"draw",0.44862195299999996,"         ","    x    ","  o x    ","  o x x  ","o o x x  ","oxo x x  ","oxo x xo ","oxo x xox","oxoox xox","oxooxxxox"
252,2,8,"draw",0.44482932900000094,"         ","    x    ","  o x    ","  o x   x","o o x   x","oxo x   x","oxo x  ox","oxo x xox","oxo xoxox","oxoxxoxox"
253,2,8,"draw",0.4460064250000002,"         ","    x    ","    x   o","  x x   o","  x x o o","  x x oxo"," ox x oxo","xox x oxo","xox xooxo","xoxxxooxo"
254,2,8,"draw",0.44915164000000374,"         ","    x    ","o   x    ","o   x   x","o   x o x","o  xx o x","o  xxoo x","o xxxoo x","o xxxooox","oxxxxooox"
255,2,9,"draw",0.4531416439999987,"         ","    x    ","    x o  ","  x x o  ","o x x o  ","o xxx o  ","o xxxoo  ","o xxxoo x","o xxxooox","oxxxxooox"
256,2,9,"draw",0.4483286240000055,"         ","    x    ","  o x    ","  o x x  ","o o x x  ","oxo x x  ","oxo x xo ","oxo x xox","oxo xoxox","oxoxxoxox"
257,2,9,"draw",0.4471442620000019,"         ","    x    ","  o x    ","  o x   x","o o x   x","oxo x   x","oxo x  ox","oxo x xox","oxo xoxox","oxoxxoxox"
258,2,9,"draw",0.4520293670000015,"         ","    x    ","o   x    ","o x x    ","o x x o  ","o xxx o  ","o xxxoo  ","o xxxoo x","ooxxxoo x","ooxxxooxx"
259,2,9,"draw",0.4453139439999987,"         ","    x    ","o   x    ","o   x x  ","o o x x  ","oxo x x  ","oxo x xo ","oxo x xox","oxo xoxox","oxoxxoxox"
260,2,9,"draw",0.44581739899999917,"         ","    x    ","    x o  ","x   x o  ","x   x o o","x   x oxo","xo  x oxo","xox x oxo","xoxox oxo","xoxoxxoxo"
261,2,9,"draw",0.44736959200000115,"         ","    x    ","    x   o","  x x   o","  x x o o","  x x oxo"," ox x oxo","xox x oxo","xox xooxo","xoxxxooxo"
262,2,9,"draw",0.45311160400000006,"         ","    x    ","    x o  ","    x o x","o   x o x","o  xx o x","o  xxoo x","o xxxoo x","ooxxxoo x","ooxxxooxx"
263,2,9,"draw",0.4571304959999978,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o","x ooxxx o","x ooxxxoo","xxooxxxoo"
264,2,9,"draw",0.44583373999999765,"         ","    x    ","    x o  ","x   x o  ","x   x o o","x   x oxo","xo  x oxo","xox x oxo","xox xooxo","xoxxxooxo"
265,2,9,"draw",0.44416003999999987,"         ","    x    ","    x o  ","    x o x","o   x o x","o  xx o x","o  xxoo x","o xxxoo x","o xxxooox","oxxxxooox"
266,2,9,"draw",0.4446170489999943,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o","x ooxxx o","x ooxxxoo","xxooxxxoo"
267,2,9,"draw",0.44518814000000617,"         ","    x    ","    x o  ","x   x o  ","x   x o o","x   x oxo","xo  x oxo","xox x oxo","xox xooxo","xoxxxooxo"
268,2,9,"draw",0.4477053629999972,"         ","    x    ","    x o  ","x   x o  ","x   x o o","x   x oxo","xo  x oxo","xox x oxo","xox xooxo","xoxxxooxo"
269,2,9,"draw",0.44731895099999974,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o","x ooxxx o","x ooxxxoo","xxooxxxoo"
270,3,1,"x",0.00951702399999732,"         ","    x    ","  o x    ","x o x    ","x o x   o","x o xx  o","x o xxo o","x o xxoxo","x ooxxoxo","xxooxxoxo"
271,3,1,"x",0.008944223000000306,"         ","    x    ","o   x    ","o   xx   ","o   xxo  ","o  xxxo  ","","","",""
272,3,1,"x",0.0093846679999956,"         ","    x    ","o   x    ","o x x    ","o x x o  ","o xxx o  ","o xxx o o","o xxx oxo","o xxxooxo","oxxxxooxo"
273,3,1,"x",0.009253129000001081,"         ","    x    ","    x o  ","    x o x","  o x o x","  o x oxx","o o x oxx","oxo x oxx","",""
274,3,1,"x",0.009214735000000474,"         ","    x    ","    x   o"," x  x   o"," xo x   o"," xo xx  o","oxo xx  o","oxo xxx o","oxo xxxoo","oxoxxxxoo"
275,3,1,"x",0.009241318999997361,"         ","    x    ","  o x    ","x o x    ","x o x o  ","xxo x o  ","xxo x o o","xxo x oxo","",""
276,3,1,"x",0.0092320720000032,"         ","    x    ","  o x    "," xo x    ","oxo x    ","oxo xx   ","oxo xxo  ","oxoxxxo  ","",""
277,3,1,"x",0.009406642000001852,"         ","    x    ","    x   o","x   x   o","x   x o o","x   x oxo","x o x oxo","x o xxoxo","x ooxxoxo","xxooxxoxo"
278,3,1,"x",0.009252881999998408,"         ","    x    ","    x o  ","   xx o  ","o  xx o  ","o  xx ox ","o  xx oxo","ox xx oxo","",""
279,3,1,"x",0.009221343999996634,"         ","    x    ","    x o  ","    x ox ","  o x ox ","  o x oxx","o o x oxx","oxo x oxx","",""
280,3,1,"x",0.009168059999993261,"         ","    x    ","    x o  ","   xx o  ","o  xx o  ","ox xx o  ","ox xx o o","ox xx oxo","",""
281,3,1,"x",0.009057740999999453,"         ","    x    ","o   x    ","ox  x    ","ox  x o  ","ox  x ox ","","","",""
282,3,1,"x",0.009133377000004828,"         ","    x    ","    x   o"," x  x   o"," xo x   o"," xo xx  o"," xo xxo o"," xo xxoxo","",""
283,3,1,"x",0.009236887000000138,"         ","    x    ","  o x    ","  oxx    ","  oxx o  ","  oxx o x","o oxx o x","oxoxx o x","oxoxxoo x","oxoxxooxx"
284,3,1,"x",0.008952825999998026,"         ","    x    ","    x o  ","   xx o  ","   xx o o","   xxxo o","","","",""
285,3,2,"draw",0.010368176999996592,"         ","    x    ","    x o  ","x   x o  ","x   x o o","x   x oxo","xo  x oxo","xox x oxo","xox xooxo","xoxxxooxo"
286,3,2,"draw",0.010438297999996848,"         ","    x    ","o   x    ","o   x   x","o o x   x","oxo x   x","oxo x  ox","oxo x xox","oxoox xox","oxooxxxox"
287,3,2,"draw",0.010337969000005387,"         ","    x    ","o   x    ","o x x    ","o x x o  ","o xxx o  ","o xxxoo  ","o xxxoox ","ooxxxoox ","ooxxxooxx"
288,3,2,"draw",0.010330660000001046,"         ","    x    ","  o x    ","  o x x  ","o o x x  ","oxo x x  ","oxo x xo ","oxo xxxo ","oxooxxxo ","oxooxxxox"
289,3,2,"draw",0.010316914999997095,"         ","    x    ","o   x    ","o   x   x","o o x   x","oxo x   x","oxo x  ox","oxo xx ox","oxooxx ox","oxooxxxox"
290,3,2,"draw",0.010317579000002297,"         ","    x    ","o   x    ","o   x  x ","oo  x  x ","oox x  x ","oox x ox ","ooxxx ox ","ooxxxoox ","ooxxxooxx"
291,3,2,"draw",0.010792805999997768,"         ","    x    ","  o x    ","  o x x  ","  o x x o","  o xxx o","  ooxxx o","x ooxxx o","x ooxxxoo","xxooxxxoo"
292,3,2,"draw",0.010587577000002568,"         ","    x    ","    x   o","    x  xo"," o  x  xo"," o xx  xo"," o xxo xo"," oxxxo xo"," oxxxooxo","xoxxxooxo"
293,3,2,"draw",0.01050856500000208,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o"," xooxxx o"," xooxxxoo","xxooxxxoo"
294,3,2,"draw",0.010501584000003561,"         ","    x    ","    x o  ","x   x o  ","x   x o o","x   x oxo","xo  x oxo","xo  xxoxo","xo oxxoxo","xoxoxxoxo"
295,3,2,"draw",0.010401932999997143,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o","x ooxxx o","x ooxxxoo","xxooxxxoo"
296,3,2,"draw",0.01029819800000098,"         ","    x    ","    x o  ","x   x o  ","x   x o o","x   x oxo","xo  x oxo","xo  xxoxo","xo oxxoxo","xoxoxxoxo"
297,3,2,"draw",0.010330959999997447,"         ","    x    ","    x o  ","x   x o  ","x   x o o","x   x oxo","xo  x oxo","xo  xxoxo","xo oxxoxo","xoxoxxoxo"
298,3,2,"draw",0.010316731999999718,"         ","    x    ","    x o  "," x  x o  "," x  x oo "," x  x oox","ox  x oox","ox xx oox","ox xxooox","oxxxxooox"
299,3,2,"draw",0.010291799999997409,"         ","    x    ","  o x    ","  oxx    ","  oxxo   ","  oxxo  x","o oxxo  x","oxoxxo  x","oxoxxo ox","oxoxxoxox"
300,3,3,"draw",0.01467421799999613,"         ","    x    ","    x   o"," x  x   o"," x  x  oo"," x  x xoo"," xo x xoo"," xo xxxoo"," xooxxxoo","xxooxxxoo"
301,3,3,"draw",0.014672423000000379,"         ","    x    ","    x o  ","    x o x","o   x o x","o  xx o x","o  xxoo x","o  xxooxx","oo xxooxx","ooxxxooxx"
302,3,3,"draw",0.014997802999999976,"         ","    x    ","  o x    "," xo x    "," xo x  o "," xo xx o "," xooxx o "," xooxxxo ","oxooxxxo ","oxooxxxox"
303,3,3,"draw",0.014798734999999397,"         ","    x    ","    x   o"," x  x   o"," x  x  oo"," x  x xoo"," xo x xoo"," xo xxxoo"," xooxxxoo","xxooxxxoo"
304,3,3,"draw",0.014821271999998942,"         ","    x    ","o   x    ","o   x   x","o o x   x","oxo x   x","oxo x  ox","oxo xx ox","oxooxx ox","oxooxxxox"
305,3,3,"draw",0.014803901000000508,"         ","    x    ","    x o  ","   xx o  ","   xxoo  ","   xxoo x","o  xxoo x","o  xxooxx","oo xxooxx","ooxxxooxx"
306,3,3,"draw",0.014773640999997895,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o","  ooxxxxo"," oooxxxxo","xoooxxxxo"
307,3,3,"draw",0.01474553799999967,"         ","    x    ","    x   o","  x x   o","  x x o o","  x x oxo"," ox x oxo","xox x oxo","xox xooxo","xoxxxooxo"
308,3,3,"draw",0.014798944999995456,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o","x ooxxx o","x ooxxxoo","xxooxxxoo"
309,3,3,"draw",0.014912375999998062,"         ","    x    ","    x   o","    xx  o","   oxx  o","   oxx xo"," o oxx xo"," oxoxx xo"," oxoxxoxo","xoxoxxoxo"
310,3,3,"draw",0.015004700000005755,"         ","    x    ","    x   o","  x x   o","  x x o o","  x x oxo"," ox x oxo"," oxxx oxo"," oxxxooxo","xoxxxooxo"
311,3,3,"draw",0.014734827999994593,"         ","    x    ","    x o  ","    x o x","o   x o x","o  xx o x","o  xxoo x","o xxxoo x","ooxxxoo x","ooxxxooxx"
312,3,3,"draw",0.014735790000003135,"         ","    x    ","o   x    ","o   x x  ","o o x x  ","oxo x x  ","oxo x xo ","oxo x xox","oxoox xox","oxooxxxox"
313,3,3,"draw",0.01493957899999998,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o","  ooxxxxo"," oooxxxxo","xoooxxxxo"
314,3,3,"draw",0.015055951999997319,"         ","    x    ","    x o  ","   xx o  ","   xxoo  ","   xxoo x","o  xxoo x","o xxxoo x","o xxxooox","oxxxxooox"
315,3,4,"draw",0.0333532450000007,"         ","    x    ","  o x    ","  o xx   ","  ooxx   ","x ooxx   ","x ooxx  o","x ooxx xo","xoooxx xo","xoooxxxxo"
316,3,4,"draw",0.033010340000004135,"         ","    x    ","    x   o","  x x   o","  x x o o","  x x oxo"," ox x oxo","xox x oxo","xox xooxo","xoxxxooxo"
317,3,4,"draw",0.03351563599999707,"         ","    x    ","o   x    ","o   x   x","o o x   x","oxo x   x","oxo x  ox","oxoxx  ox","oxoxxo ox","oxoxxoxox"
318,3,4,"draw",0.03321771199999546,"         ","    x    ","  o x    "," xo x    "," xo x  o "," xo xx o "," xooxx o "," xooxx ox","oxooxx ox","oxooxxxox"
319,3,4,"draw",0.03366497000000379,"         ","    x    ","    x   o","    xx  o","   oxx  o","   oxxx o","  ooxxx o"," xooxxx o"," xooxxxoo","xxooxxxoo"
320,3,4,"draw",0.03357969500000024,"         ","    x    ","o   x    ","o  xx    ","o  xxo   ","o xxxo   ","o xxxoo  ","o xxxoo x","o xxxooox","oxxxxooox"
